#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_13:::hap1:::Africa	Mozabite_13:::hap1:::Europe	Mozabite_13:::hap1:::Middle_East	Mozabite_13:::hap2:::Africa	Mozabite_13:::hap2:::Europe	Mozabite_13:::hap2:::Middle_East
14	18322048	0.00000	0	0.00414	0.61439	0.38145	0.00944	0.01821	0.97234
14	18648967	0.00000	5	0.00414	0.61439	0.38145	0.00944	0.01821	0.97234
14	20054410	2.50718	10	0.00003	0.61601	0.38399	0.00299	0.00369	0.99333
14	20117234	2.60978	15	0.00003	0.61601	0.38399	0.00299	0.00369	0.99333
14	20215935	2.77948	20	0.00003	0.61601	0.38399	0.00298	0.00369	0.99334
14	20283939	3.12993	25	0.00002	0.61509	0.38491	0.00279	0.00363	0.99357
14	20355053	3.16278	30	0.00002	0.61509	0.38491	0.00279	0.00363	0.99357
14	20488285	3.85574	35	0.00000	0.59102	0.40898	0.00036	0.00264	0.99699
14	20543758	4.17843	40	0.00000	0.58842	0.41158	0.00014	0.00252	0.99735
14	20617678	4.58895	45	0.00000	0.58249	0.41751	0.00006	0.00230	0.99764
14	20710829	5.43542	50	0.00000	0.55544	0.44456	0.00000	0.00082	0.99918
14	20772439	5.66574	55	0.00000	0.55519	0.44481	0.00000	0.00079	0.99921
14	20853105	6.32412	60	0.00000	0.55302	0.44698	0.00000	0.00038	0.99962
14	20911394	6.52385	65	0.00000	0.55302	0.44698	0.00000	0.00037	0.99963
14	21048288	7.01281	70	0.00000	0.55254	0.44746	0.00000	0.00024	0.99976
14	21146534	7.45971	75	0.00000	0.55254	0.44746	0.00000	0.00018	0.99982
14	21221554	7.91804	80	0.00000	0.55254	0.44746	0.00000	0.00013	0.99987
14	21445446	8.04524	85	0.00000	0.55254	0.44746	0.00000	0.00013	0.99987
14	21593835	8.72699	90	0.00000	0.55254	0.44746	0.00000	0.00004	0.99996
14	21691998	8.95362	95	0.00000	0.55254	0.44746	0.00000	0.00004	0.99996
14	21814503	9.01414	100	0.00000	0.55254	0.44746	0.00000	0.00004	0.99996
14	21856452	9.02047	105	0.00000	0.55254	0.44746	0.00000	0.00004	0.99996
14	21915309	9.27129	110	0.00000	0.55254	0.44746	0.00000	0.00003	0.99997
14	22052283	9.67516	115	0.00000	0.55230	0.44770	0.00000	0.00001	0.99999
14	22130984	9.94295	120	0.00000	0.55230	0.44770	0.00000	0.00000	0.99999
14	22224623	10.07376	125	0.00000	0.55230	0.44770	0.00000	0.00000	1.00000
14	22288387	10.32285	130	0.00000	0.55230	0.44770	0.00000	0.00000	1.00000
14	22355939	10.63387	135	0.00000	0.55206	0.44794	0.00000	0.00000	1.00000
14	22542153	11.06576	140	0.00000	0.55182	0.44818	0.00000	0.00000	1.00000
14	22618918	11.33882	145	0.00000	0.55157	0.44843	0.00000	0.00000	1.00000
14	22700437	11.57685	150	0.00000	0.55157	0.44843	0.00000	0.00000	1.00000
14	22801649	12.01647	155	0.00000	0.55012	0.44988	0.00002	0.00000	0.99998
14	22825652	12.18245	160	0.00000	0.55012	0.44988	0.00002	0.00000	0.99998
14	23107117	12.74101	165	0.00000	0.54795	0.45205	0.00004	0.00000	0.99996
14	23195401	13.08628	170	0.00000	0.54771	0.45229	0.00004	0.00000	0.99996
14	23455912	13.52924	175	0.00000	0.54504	0.45496	0.00004	0.00000	0.99996
14	23580753	13.89336	180	0.00000	0.53826	0.46174	0.00005	0.00000	0.99995
14	23780689	14.92011	185	0.00000	0.39350	0.60650	0.00006	0.00000	0.99994
14	23926818	15.05653	190	0.00000	0.39327	0.60673	0.00006	0.00000	0.99994
14	23968376	15.12750	195	0.00000	0.39304	0.60696	0.00006	0.00000	0.99994
14	24037801	15.17157	200	0.00000	0.39304	0.60696	0.00006	0.00000	0.99994
14	24204769	15.59582	205	0.00000	0.38746	0.61254	0.00006	0.00000	0.99994
14	24474395	16.14388	210	0.00000	0.37205	0.62795	0.00000	0.00000	1.00000
14	24500389	16.15191	215	0.00000	0.37205	0.62795	0.00000	0.00000	1.00000
14	24682811	16.28062	220	0.00000	0.37159	0.62841	0.00000	0.00000	1.00000
14	24766559	16.40355	225	0.00000	0.37114	0.62886	0.00000	0.00000	1.00000
14	24869232	16.56902	230	0.00000	0.36954	0.63046	0.00000	0.00000	1.00000
14	24985107	16.76015	235	0.00000	0.36591	0.63409	0.00000	0.00000	1.00000
14	25134324	16.96033	240	0.00000	0.34290	0.65710	0.00000	0.00000	1.00000
14	25289069	17.17890	245	0.00000	0.25665	0.74335	0.00000	0.00000	1.00000
14	25351190	17.19267	250	0.00000	0.25665	0.74335	0.00000	0.00000	1.00000
14	25390127	17.20055	255	0.00000	0.25665	0.74335	0.00000	0.00000	1.00000
14	25555388	17.44633	260	0.00000	0.11636	0.88364	0.00000	0.00000	1.00000
14	25653622	17.64818	265	0.00000	0.09360	0.90640	0.00000	0.00000	1.00000
14	25715448	17.88824	270	0.00000	0.08337	0.91663	0.00000	0.00000	1.00000
14	25855780	17.94572	275	0.00000	0.08329	0.91671	0.00000	0.00000	1.00000
14	25982141	18.50907	280	0.00000	0.00330	0.99670	0.00000	0.00000	1.00000
14	26070305	18.67998	285	0.00000	0.00106	0.99894	0.00000	0.00000	1.00000
14	26112673	18.78806	290	0.00000	0.00086	0.99914	0.00000	0.00000	1.00000
14	26212962	18.99664	295	0.00000	0.00037	0.99963	0.00000	0.00000	1.00000
