#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_5:::hap1:::Africa	Mozabite_5:::hap1:::Europe	Mozabite_5:::hap1:::Middle_East	Mozabite_5:::hap2:::Africa	Mozabite_5:::hap2:::Europe	Mozabite_5:::hap2:::Middle_East
8	206768	0.00000	0	0.00000	0.99084	0.00916	0.00025	0.00000	0.99975
8	284015	0.04236	5	0.00000	0.99084	0.00916	0.00025	0.00000	0.99975
8	338494	0.25915	10	0.00000	0.99084	0.00916	0.00025	0.00000	0.99975
8	393134	0.35024	15	0.00000	0.99084	0.00916	0.00025	0.00000	0.99975
8	440642	0.36430	20	0.00000	0.99084	0.00916	0.00025	0.00000	0.99975
8	529960	0.44443	25	0.00000	0.99084	0.00916	0.00025	0.00000	0.99975
8	591216	0.60411	30	0.00000	0.99075	0.00925	0.00025	0.00000	0.99975
8	633187	0.64005	35	0.00000	0.99075	0.00925	0.00025	0.00000	0.99975
8	767960	0.74277	40	0.00000	0.99061	0.00939	0.00025	0.00000	0.99975
8	847800	0.80998	45	0.00000	0.99055	0.00945	0.00025	0.00000	0.99975
8	1072799	0.94182	50	0.00000	0.98977	0.01023	0.00025	0.00000	0.99975
8	1174068	1.13495	55	0.00000	0.98776	0.01224	0.00026	0.00000	0.99974
8	1224639	1.40137	60	0.00000	0.98417	0.01583	0.00027	0.00000	0.99973
8	1285453	1.50246	65	0.00000	0.98403	0.01597	0.00027	0.00000	0.99973
8	1377034	1.86889	70	0.00000	0.98126	0.01874	0.00027	0.00000	0.99973
8	1449158	1.97253	75	0.00000	0.98122	0.01878	0.00027	0.00000	0.99973
8	1516389	2.06946	80	0.00000	0.98120	0.01880	0.00027	0.00000	0.99973
8	1637416	2.16989	85	0.00000	0.98120	0.01880	0.00027	0.00000	0.99973
8	1696720	2.37563	90	0.00000	0.98117	0.01883	0.00027	0.00000	0.99973
8	1748922	2.65770	95	0.00000	0.98111	0.01889	0.00027	0.00000	0.99973
8	1795561	2.67683	100	0.00000	0.98111	0.01889	0.00027	0.00000	0.99973
8	1855446	2.75872	105	0.00000	0.98111	0.01889	0.00027	0.00000	0.99973
8	1875281	2.87088	110	0.00000	0.98111	0.01889	0.00027	0.00000	0.99973
8	1979358	3.35201	115	0.00000	0.98104	0.01896	0.00010	0.00002	0.99988
8	2000750	3.39232	120	0.00000	0.98104	0.01896	0.00010	0.00002	0.99988
8	2063301	3.75016	125	0.00000	0.98099	0.01901	0.00005	0.00004	0.99991
8	2095910	4.04129	130	0.00000	0.98091	0.01909	0.00003	0.00006	0.99992
8	2114794	4.15998	135	0.00000	0.98088	0.01912	0.00003	0.00006	0.99992
8	2157803	4.20878	140	0.00000	0.98088	0.01912	0.00003	0.00006	0.99992
8	2201796	4.31193	145	0.00000	0.98088	0.01912	0.00003	0.00006	0.99992
8	2353538	4.66337	150	0.00000	0.97820	0.02180	0.00002	0.00007	0.99991
8	2528789	4.84943	155	0.00000	0.97735	0.02265	0.00002	0.00007	0.99991
8	2580903	5.05079	160	0.00000	0.97453	0.02547	0.00002	0.00007	0.99990
8	2699724	5.28534	165	0.00000	0.95655	0.04345	0.00002	0.00009	0.99989
8	2767097	5.54068	170	0.00000	0.89424	0.10576	0.00002	0.00013	0.99986
