#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_6:::hap1:::Africa	Mozabite_6:::hap1:::Europe	Mozabite_6:::hap1:::Middle_East	Mozabite_6:::hap2:::Africa	Mozabite_6:::hap2:::Europe	Mozabite_6:::hap2:::Middle_East
13	17210194	0.00000	0	0.00002	0.00040	0.99958	0.00683	0.00000	0.99317
13	18276711	0.00000	5	0.00002	0.00040	0.99958	0.00683	0.00000	0.99317
13	18443491	0.00000	10	0.00002	0.00040	0.99958	0.00683	0.00000	0.99317
13	18570313	0.10142	15	0.00000	0.00040	0.99959	0.00596	0.00000	0.99404
13	18683771	0.22547	20	0.00000	0.00043	0.99957	0.00391	0.00000	0.99609
13	18737754	0.28127	25	0.00000	0.00047	0.99953	0.00334	0.00000	0.99666
13	18795665	0.34418	30	0.00000	0.00106	0.99894	0.00262	0.00000	0.99738
13	18827281	0.44141	35	0.00000	0.01157	0.98843	0.00172	0.00000	0.99828
13	18869785	0.46200	40	0.00000	0.01321	0.98679	0.00168	0.00000	0.99832
13	18977567	0.58832	45	0.00000	0.23687	0.76313	0.00080	0.00000	0.99919
13	19117274	0.76931	50	0.00000	0.96535	0.03465	0.00000	0.00001	0.99999
13	19141281	0.78453	55	0.00000	0.97116	0.02884	0.00000	0.00001	0.99999
13	19164734	0.81567	60	0.00000	0.98201	0.01799	0.00000	0.00001	0.99999
13	19233707	0.84676	65	0.00000	0.98779	0.01221	0.00000	0.00001	0.99999
13	19340817	0.86970	70	0.00000	0.98893	0.01107	0.00000	0.00001	0.99999
13	19395659	0.92474	75	0.00000	0.99049	0.00951	0.00000	0.00001	0.99999
13	19614955	0.98360	80	0.00000	0.99079	0.00921	0.00000	0.00001	0.99999
13	19803525	0.99861	85	0.00000	0.99079	0.00921	0.00000	0.00001	0.99999
13	19884478	1.01026	90	0.00000	0.99079	0.00921	0.00000	0.00001	0.99999
13	19984011	1.18936	95	0.00000	0.99079	0.00921	0.00000	0.00001	0.99999
13	20131215	1.45804	100	0.00000	0.99044	0.00956	0.00000	0.00001	0.99999
13	20207131	1.80912	105	0.00000	0.98531	0.01469	0.00000	0.00000	1.00000
13	20259407	1.99257	110	0.00000	0.97651	0.02349	0.00000	0.00000	1.00000
13	20355781	2.26577	115	0.00001	0.92311	0.07682	0.00002	0.00000	0.99998
13	20491230	2.71132	120	0.00001	0.63884	0.36094	0.00003	0.00000	0.99997
13	20610795	2.96128	125	0.00000	0.47244	0.52756	0.00003	0.00000	0.99997
13	20711046	2.97819	130	0.00000	0.47122	0.52878	0.00003	0.00000	0.99997
13	20900020	3.01512	135	0.00000	0.46393	0.53607	0.00003	0.00000	0.99997
13	20956530	3.11746	140	0.00000	0.41111	0.58889	0.00003	0.00000	0.99996
13	21089805	3.26112	145	0.00000	0.35891	0.64109	0.00003	0.00002	0.99995
13	21233990	3.73074	150	0.00000	0.09187	0.90813	0.00000	0.00076	0.99924
13	21296984	3.86840	155	0.00000	0.07641	0.92359	0.00000	0.00083	0.99917
13	21369371	4.03333	160	0.00000	0.06331	0.93669	0.00000	0.00094	0.99906
13	21471507	4.05473	165	0.00000	0.06319	0.93681	0.00000	0.00094	0.99906
13	21589292	4.07139	170	0.00000	0.06308	0.93692	0.00000	0.00094	0.99906
13	21694507	4.46663	175	0.00000	0.04166	0.95834	0.00000	0.00100	0.99900
13	21790696	4.69539	180	0.00000	0.03511	0.96489	0.00000	0.00101	0.99899
13	21909605	5.19240	185	0.00000	0.01839	0.98161	0.00000	0.00109	0.99891
13	21963246	5.42765	190	0.00000	0.01667	0.98333	0.00000	0.00111	0.99889
13	22038506	5.93377	195	0.00001	0.01195	0.98804	0.00000	0.00116	0.99884
13	22103220	6.57468	200	0.00001	0.00676	0.99323	0.00000	0.00115	0.99885
13	22320095	7.65869	205	0.00001	0.00076	0.99923	0.00000	0.00084	0.99916
13	22713322	8.48260	210	0.00000	0.00003	0.99997	0.00000	0.00037	0.99963
13	22838501	8.74720	215	0.00000	0.00001	0.99999	0.00000	0.00034	0.99966
13	22952017	8.99290	220	0.00000	0.00000	1.00000	0.00000	0.00032	0.99968
13	23007381	9.10135	225	0.00000	0.00000	1.00000	0.00000	0.00032	0.99968
13	23077157	9.41305	230	0.00000	0.00000	1.00000	0.00000	0.00030	0.99970
13	23142111	9.57792	235	0.00000	0.00000	1.00000	0.00000	0.00029	0.99971
13	23177799	9.77286	240	0.00000	0.00000	1.00000	0.00000	0.00027	0.99973
13	23292974	10.05993	245	0.00000	0.00000	1.00000	0.00000	0.00023	0.99977
13	23361034	10.10813	250	0.00000	0.00000	1.00000	0.00000	0.00023	0.99977
13	23478021	10.35778	255	0.00000	0.00000	1.00000	0.00000	0.00020	0.99980
13	23582155	10.46758	260	0.00000	0.00000	1.00000	0.00000	0.00020	0.99980
13	23677276	10.56838	265	0.00000	0.00000	1.00000	0.00000	0.00019	0.99981
13	23989776	11.18276	270	0.00000	0.00000	1.00000	0.00000	0.00000	0.99999
13	24038910	11.33685	275	0.00000	0.00000	1.00000	0.00000	0.00000	1.00000
13	24102535	11.70732	280	0.00000	0.00000	1.00000	0.00002	0.00000	0.99998
13	24130215	11.77309	285	0.00000	0.00000	1.00000	0.00002	0.00000	0.99998
13	24228083	12.44056	290	0.00000	0.00000	1.00000	0.00034	0.00000	0.99966
13	24371465	12.94557	295	0.00000	0.00000	1.00000	0.00055	0.00000	0.99945
13	24474016	12.98333	300	0.00000	0.00000	1.00000	0.00055	0.00000	0.99945
13	24547480	13.16785	305	0.00000	0.00000	1.00000	0.00203	0.00000	0.99797
13	24659234	13.30459	310	0.00000	0.00000	1.00000	0.00524	0.00000	0.99476
13	24700388	13.40108	315	0.00000	0.00000	1.00000	0.01269	0.00001	0.98731
13	24818758	13.63351	320	0.00000	0.00000	1.00000	0.16600	0.00000	0.83400
13	24897881	13.65044	325	0.00000	0.00000	1.00000	0.16600	0.00000	0.83400
13	24947761	13.66842	330	0.00000	0.00000	1.00000	0.16613	0.00000	0.83387
13	25100180	13.97279	335	0.00000	0.00000	1.00000	0.16790	0.00000	0.83210
13	25169003	14.27138	340	0.00000	0.00000	1.00000	0.16845	0.00000	0.83155
13	25314296	14.59744	345	0.00000	0.00000	1.00000	0.16858	0.00000	0.83142
13	25492271	14.98260	350	0.00000	0.00000	1.00000	0.16763	0.00000	0.83237
13	25673194	15.06584	355	0.00000	0.00000	1.00000	0.16735	0.00000	0.83265
13	25751168	15.29065	360	0.00000	0.00000	1.00000	0.16385	0.00000	0.83615
13	25859339	15.32208	365	0.00000	0.00000	1.00000	0.16371	0.00000	0.83629
13	26067769	16.11160	370	0.00000	0.00000	1.00000	0.00676	0.00000	0.99324
13	26182019	16.23941	375	0.00000	0.00000	1.00000	0.00148	0.00000	0.99852
13	26220090	16.35429	380	0.00000	0.00000	1.00000	0.00057	0.00000	0.99943
13	26475578	16.46704	385	0.00000	0.00000	1.00000	0.00043	0.00000	0.99957
13	26652545	16.83021	390	0.00000	0.00000	1.00000	0.00004	0.00000	0.99996
13	26721055	17.01108	395	0.00000	0.00000	1.00000	0.00001	0.00000	0.99999
13	26794660	17.09643	400	0.00000	0.00000	1.00000	0.00001	0.00000	0.99999
13	26894769	17.50333	405	0.00000	0.00000	0.99999	0.00001	0.00000	0.99999
13	27079271	18.37641	410	0.00000	0.00005	0.99995	0.00000	0.00000	1.00000
