#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_22:::hap1:::Africa	Mozabite_22:::hap1:::Europe	Mozabite_22:::hap1:::Middle_East	Mozabite_22:::hap2:::Africa	Mozabite_22:::hap2:::Europe	Mozabite_22:::hap2:::Middle_East
4	154240	0.35920	0	0.00003	0.32424	0.67576	0.00000	0.99998	0.00002
4	288819	0.37490	5	0.00003	0.32424	0.67576	0.00000	0.99998	0.00002
4	333795	0.55892	10	0.00000	0.32381	0.67619	0.00000	0.99999	0.00001
4	417223	0.56543	15	0.00000	0.32381	0.67619	0.00000	0.99999	0.00001
4	600054	0.64765	20	0.00000	0.32381	0.67619	0.00000	0.99999	0.00001
4	735430	0.85201	25	0.00000	0.32317	0.67683	0.00000	0.99996	0.00004
4	820931	0.91139	30	0.00000	0.32295	0.67705	0.00000	0.99994	0.00006
4	1066079	1.14332	35	0.00000	0.32103	0.67897	0.00000	0.99816	0.00184
4	1163352	1.15824	40	0.00000	0.32082	0.67918	0.00000	0.99808	0.00192
4	1258600	1.20046	45	0.00000	0.32018	0.67982	0.00000	0.99376	0.00624
4	1311230	1.20735	50	0.00000	0.32018	0.67982	0.00000	0.99341	0.00659
4	1384316	1.23204	55	0.00000	0.31933	0.68067	0.00000	0.98769	0.01231
4	1527926	1.55765	60	0.00000	0.14512	0.85488	0.00000	0.15753	0.84247
4	1571092	1.65596	65	0.00000	0.11717	0.88283	0.00000	0.09886	0.90114
4	1654283	1.77152	70	0.00000	0.04913	0.95087	0.00000	0.02631	0.97369
4	1725859	1.87998	75	0.00000	0.01949	0.98051	0.00000	0.00816	0.99184
4	1775318	1.96905	80	0.00000	0.01035	0.98965	0.00000	0.00642	0.99358
4	1857329	2.05072	85	0.00000	0.00716	0.99284	0.00000	0.00624	0.99376
4	2104602	2.22238	90	0.00000	0.00162	0.99837	0.00000	0.00588	0.99412
4	2271483	2.35616	95	0.00000	0.00073	0.99927	0.00000	0.00569	0.99431
4	2420184	2.65526	100	0.00000	0.00003	0.99997	0.00000	0.00501	0.99499
4	2644490	2.75024	105	0.00000	0.00001	0.99999	0.00000	0.00494	0.99506
4	2819201	2.82330	110	0.00000	0.00001	0.99999	0.00000	0.00491	0.99509
4	2915881	2.91238	115	0.00000	0.00001	0.99999	0.00000	0.00491	0.99509
4	3010549	2.94602	120	0.00000	0.00001	0.99999	0.00000	0.00491	0.99509
4	3123069	2.98699	125	0.00000	0.00001	0.99999	0.00000	0.00491	0.99509
4	3313289	3.02894	130	0.00000	0.00001	0.99999	0.00000	0.00490	0.99510
4	3546639	3.35835	135	0.00000	0.00001	0.99999	0.00000	0.00470	0.99530
4	3682518	4.29097	140	0.00000	0.00007	0.99992	0.00000	0.00215	0.99785
4	3742660	4.68874	145	0.00000	0.00009	0.99991	0.00000	0.00186	0.99814
4	3877521	6.50620	150	0.00000	0.00005	0.99995	0.00000	0.00032	0.99968
4	3912760	7.18700	155	0.00000	0.00000	1.00000	0.00000	0.00033	0.99967
4	3940401	7.28707	160	0.00000	0.00000	1.00000	0.00000	0.00034	0.99966
4	3977922	7.31365	165	0.00000	0.00000	1.00000	0.00000	0.00034	0.99966
4	4060491	7.46323	170	0.00000	0.00000	1.00000	0.00000	0.00035	0.99965
4	4118420	7.61513	175	0.00000	0.00000	1.00000	0.00000	0.00037	0.99963
4	4184191	7.73984	180	0.00000	0.00000	1.00000	0.00000	0.00038	0.99962
4	4235480	7.83717	185	0.00000	0.00000	1.00000	0.00000	0.00039	0.99961
4	4445258	8.48291	190	0.00000	0.00000	1.00000	0.00000	0.00057	0.99943
4	4595693	8.72041	195	0.00000	0.00000	1.00000	0.00000	0.00059	0.99941
4	4827828	9.05371	200	0.00000	0.00001	0.99999	0.00000	0.00061	0.99939
4	4905828	9.22640	205	0.00000	0.00002	0.99998	0.00000	0.00061	0.99939
4	5019294	9.68365	210	0.00000	0.00011	0.99989	0.00000	0.00060	0.99940
4	5181744	10.50866	215	0.00000	0.00074	0.99926	0.00000	0.00059	0.99941
4	5274795	10.71689	220	0.00000	0.00083	0.99917	0.00000	0.00058	0.99942
4	5313996	10.73017	225	0.00000	0.00083	0.99917	0.00000	0.00058	0.99942
4	5375349	10.77098	230	0.00000	0.00083	0.99917	0.00000	0.00058	0.99942
4	5447237	10.98134	235	0.00000	0.00091	0.99909	0.00000	0.00060	0.99939
4	5503406	11.14677	240	0.00000	0.00098	0.99902	0.00002	0.00062	0.99936
4	5557048	11.19874	245	0.00000	0.00098	0.99902	0.00003	0.00063	0.99935
4	5695604	11.56935	250	0.00007	0.00118	0.99876	0.00122	0.00072	0.99806
4	5769561	11.87547	255	0.00023	0.00127	0.99850	0.00290	0.00076	0.99634
4	5929242	12.41042	260	0.00312	0.00141	0.99547	0.01905	0.00072	0.98022
4	6024854	12.91323	265	0.02591	0.00150	0.97260	0.05350	0.00043	0.94605
4	6132555	13.48734	270	0.15521	0.00152	0.84325	0.12798	0.00013	0.87180
4	6174290	13.75471	275	0.25908	0.00128	0.73961	0.16695	0.00006	0.83292
4	6227076	14.06045	280	0.53947	0.00063	0.45980	0.20738	0.00002	0.79262
4	6309988	14.29910	285	0.84428	0.00015	0.15559	0.22304	0.00001	0.77696
4	6368628	14.78286	290	0.98521	0.00001	0.01477	0.24454	0.00000	0.75546
4	6411125	15.09129	295	0.98967	0.00000	0.01033	0.24799	0.00000	0.75201
4	6466094	15.20693	300	0.98974	0.00000	0.01026	0.24817	0.00000	0.75183
4	6528221	15.36077	305	0.98973	0.00000	0.01027	0.24835	0.00000	0.75165
4	6620413	15.65007	310	0.98946	0.00000	0.01054	0.24835	0.00003	0.75165
4	6715201	15.97994	315	0.98207	0.00001	0.01793	0.24817	0.00012	0.75165
4	6787274	16.46293	320	0.90756	0.00014	0.09228	0.25479	0.00045	0.74484
4	7037618	16.96676	325	0.44746	0.00007	0.55254	0.38168	0.00077	0.61763
4	7105890	17.04289	330	0.42991	0.00006	0.57009	0.38491	0.00077	0.61416
4	7135794	17.15306	335	0.37045	0.00006	0.62955	0.39467	0.00078	0.60463
4	7213926	17.73569	340	0.00776	0.00009	0.99214	0.69699	0.00083	0.30219
4	7234174	17.77871	345	0.00750	0.00009	0.99240	0.69884	0.00082	0.30034
4	7317856	18.25786	350	0.00234	0.00013	0.99753	0.88223	0.00022	0.11747
4	7396129	19.05195	355	0.00002	0.00034	0.99964	0.99950	0.00000	0.00050
4	7444951	19.23720	360	0.00000	0.00036	0.99963	0.99991	0.00000	0.00009
4	7502953	19.52477	365	0.00000	0.00056	0.99944	0.99997	0.00000	0.00003
4	7594810	19.79212	370	0.00000	0.00124	0.99876	0.99997	0.00000	0.00003
4	7661061	20.05825	375	0.00000	0.00290	0.99709	0.99994	0.00001	0.00005
4	7779093	20.82415	380	0.00000	0.02684	0.97316	0.99841	0.00088	0.00071
4	7852433	20.87321	385	0.00000	0.02704	0.97296	0.99836	0.00092	0.00073
4	7972263	20.96663	390	0.00000	0.02785	0.97215	0.99712	0.00184	0.00104
4	8137225	21.74166	395	0.00004	0.13523	0.86465	0.46005	0.41111	0.12918
4	8282114	22.30058	400	0.00003	0.20087	0.79913	0.03548	0.70192	0.26265
4	8304054	22.35225	405	0.00003	0.20150	0.79850	0.03150	0.70375	0.26474
4	8363577	22.61119	410	0.00003	0.21867	0.78116	0.00388	0.71243	0.28378
4	8494704	22.67589	415	0.00003	0.22017	0.77983	0.00354	0.71243	0.28398
4	8615962	23.17492	420	0.00006	0.31132	0.68868	0.00025	0.70538	0.29421
4	8733988	23.46843	425	0.00003	0.36568	0.63432	0.00003	0.70355	0.29645
4	8794240	23.65905	430	0.00003	0.39257	0.60743	0.00001	0.70314	0.29686
4	8908453	24.02037	435	0.00003	0.48511	0.51489	0.00000	0.70192	0.29808
4	9017628	24.36575	440	0.00000	0.58178	0.41822	0.00000	0.70049	0.29951
4	9056783	24.48962	445	0.00000	0.59196	0.40804	0.00000	0.70028	0.29972
