#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_26:::hap1:::Africa	Mozabite_26:::hap1:::Europe	Mozabite_26:::hap1:::Middle_East	Mozabite_26:::hap2:::Africa	Mozabite_26:::hap2:::Europe	Mozabite_26:::hap2:::Middle_East
19	257916	0.00061	0	0.00002	0.00002	0.99996	0.00002	0.00044	0.99954
19	396660	0.51121	5	0.00001	0.00001	0.99998	0.00001	0.00039	0.99961
19	520549	1.05515	10	0.00000	0.00001	0.99999	0.00000	0.00032	0.99968
19	606473	1.64269	15	0.00000	0.00000	1.00000	0.00000	0.00027	0.99973
19	640878	1.81722	20	0.00000	0.00000	1.00000	0.00000	0.00027	0.99973
19	689440	2.01560	25	0.00000	0.00000	1.00000	0.00000	0.00026	0.99974
19	775307	2.55816	30	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	843221	3.04064	35	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	948358	3.49507	40	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1008359	3.66726	45	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1085456	3.79049	50	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1226773	4.27114	55	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1405765	5.08439	60	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1532510	5.48456	65	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1644158	5.77246	70	0.00000	0.00000	1.00000	0.00000	0.00025	0.99975
19	1730389	6.26340	75	0.00000	0.00000	1.00000	0.00000	0.00018	0.99982
19	1945934	6.98492	80	0.00000	0.00000	1.00000	0.00000	0.00000	1.00000
19	1990903	7.01936	85	0.00000	0.00000	1.00000	0.00000	0.00000	1.00000
19	2066577	7.43472	90	0.00000	0.00000	1.00000	0.00000	0.00000	1.00000
19	2182104	7.64652	95	0.00000	0.00000	1.00000	0.00000	0.00000	1.00000
19	2269830	7.81322	100	0.00000	0.00000	1.00000	0.00000	0.00000	1.00000
