#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_22:::hap1:::Africa	Mozabite_22:::hap1:::Europe	Mozabite_22:::hap1:::Middle_East	Mozabite_22:::hap2:::Africa	Mozabite_22:::hap2:::Europe	Mozabite_22:::hap2:::Middle_East
10	54191	0.00361	0	0.99986	0.00000	0.00014	0.00000	0.94962	0.05038
10	385792	0.09942	5	0.99987	0.00000	0.00013	0.00000	0.94967	0.05033
10	570820	0.16458	10	0.99987	0.00000	0.00013	0.00000	0.94967	0.05033
10	624385	0.18666	15	0.99987	0.00000	0.00013	0.00000	0.94967	0.05033
10	791510	0.57664	20	0.99987	0.00000	0.00013	0.00000	0.95055	0.04945
10	995579	0.63295	25	0.99987	0.00000	0.00013	0.00000	0.95059	0.04941
10	1130962	0.72626	30	0.99987	0.00000	0.00013	0.00000	0.95059	0.04941
10	1209088	0.79055	35	0.99986	0.00000	0.00014	0.00000	0.95064	0.04936
10	1400966	1.29819	40	0.99871	0.00000	0.00129	0.00000	0.95168	0.04832
10	1495765	1.67203	45	0.99356	0.00001	0.00644	0.00000	0.95262	0.04738
10	1537837	1.70991	50	0.99324	0.00001	0.00675	0.00000	0.95262	0.04738
10	1605158	1.87091	55	0.97782	0.00003	0.02214	0.00000	0.95279	0.04721
10	1735147	2.39929	60	0.48658	0.00020	0.51342	0.00000	0.95409	0.04591
10	1896007	2.64604	65	0.22781	0.00017	0.77202	0.00000	0.95422	0.04578
10	1969039	2.78082	70	0.09965	0.00014	0.90027	0.00000	0.95427	0.04573
10	2032607	2.81758	75	0.09543	0.00014	0.90440	0.00000	0.95427	0.04569
10	2068438	3.12467	80	0.01457	0.00008	0.98536	0.00071	0.95409	0.04518
10	2242399	3.39039	85	0.00103	0.00002	0.99896	0.00796	0.94958	0.04248
10	2330203	3.51985	90	0.00031	0.00001	0.99968	0.02482	0.93767	0.03754
10	2427822	3.62472	95	0.00007	0.00001	0.99992	0.05010	0.91789	0.03204
10	2486335	3.64531	100	0.00007	0.00001	0.99992	0.05108	0.91708	0.03186
10	2585389	3.79805	105	0.00005	0.00001	0.99994	0.11616	0.85777	0.02608
10	2704116	4.34630	110	0.00000	0.00000	0.99999	0.85010	0.14512	0.00481
10	2767580	4.41785	115	0.00000	0.00000	0.99999	0.85824	0.13695	0.00475
10	2995967	4.93845	120	0.00000	0.00000	0.99999	0.96921	0.02527	0.00552
10	3076474	5.38919	125	0.00000	0.00000	1.00000	0.98438	0.00720	0.00841
10	3118712	5.70011	130	0.00000	0.00000	1.00000	0.98475	0.00336	0.01189
10	3142617	5.73870	135	0.00000	0.00000	1.00000	0.98466	0.00335	0.01198
10	3240533	6.34490	140	0.00000	0.00000	1.00000	0.77628	0.00009	0.22355
10	3288256	6.58858	145	0.00000	0.00000	1.00000	0.71123	0.00002	0.28877
10	3382248	6.87073	150	0.00001	0.00000	0.99999	0.59737	0.00002	0.40263
10	3533574	7.01837	155	0.00001	0.00000	0.99999	0.58059	0.00001	0.41941
10	3644910	7.06273	160	0.00001	0.00000	0.99999	0.57988	0.00001	0.42012
10	3766344	7.40014	165	0.00001	0.00000	0.99999	0.55881	0.00001	0.44095
10	3840305	8.03570	170	0.00001	0.00000	0.99999	0.53510	0.00000	0.46490
10	3938899	8.24215	175	0.00001	0.00000	0.99999	0.53437	0.00000	0.46563
10	3971565	8.48083	180	0.00000	0.00000	1.00000	0.53388	0.00000	0.46612
10	4043190	8.54292	185	0.00000	0.00000	1.00000	0.53388	0.00000	0.46612
10	4127758	8.64879	190	0.00000	0.00000	1.00000	0.53413	0.00000	0.46587
10	4228350	8.94014	195	0.00000	0.00000	1.00000	0.53437	0.00000	0.46563
10	4370044	9.13249	200	0.00000	0.00000	1.00000	0.53413	0.00000	0.46587
10	4524566	9.58382	205	0.00000	0.00000	1.00000	0.52683	0.00000	0.47317
10	4632408	9.99218	210	0.00000	0.00000	1.00000	0.50781	0.00001	0.49194
10	4736944	10.17641	215	0.00000	0.00000	1.00000	0.49902	0.00003	0.50098
10	4812177	10.41726	220	0.00000	0.00000	1.00000	0.47171	0.00015	0.52805
10	4875990	10.44530	225	0.00000	0.00000	1.00000	0.47074	0.00016	0.52926
10	4927074	10.51418	230	0.00000	0.00000	1.00000	0.45544	0.00039	0.54432
10	5024374	10.66964	235	0.00000	0.00000	1.00000	0.33633	0.00390	0.65995
10	5104975	10.87333	240	0.00000	0.00000	1.00000	0.06923	0.02004	0.91070
10	5116371	10.88126	245	0.00000	0.00000	1.00000	0.06872	0.02008	0.91118
10	5158044	10.88618	250	0.00000	0.00000	1.00000	0.06848	0.02012	0.91142
10	5231696	10.91285	255	0.00000	0.00000	1.00000	0.06348	0.02080	0.91573
10	5347119	11.14176	260	0.00000	0.00000	1.00000	0.01108	0.02948	0.95942
10	5414045	11.37790	265	0.00000	0.00000	1.00000	0.00364	0.03156	0.96482
10	5573009	11.86540	270	0.00000	0.00001	0.99999	0.00011	0.03321	0.96669
10	5666006	12.11056	275	0.00000	0.00002	0.99998	0.00004	0.03331	0.96666
10	5946786	12.60176	280	0.00000	0.00008	0.99992	0.00000	0.03391	0.96609
10	6006172	12.81468	285	0.00000	0.00009	0.99991	0.00000	0.03404	0.96596
10	6117026	12.95616	290	0.00000	0.00009	0.99991	0.00000	0.03407	0.96593
10	6171844	13.15560	295	0.00000	0.00010	0.99990	0.00000	0.03416	0.96584
10	6208501	13.56765	300	0.00000	0.00021	0.99979	0.00000	0.03472	0.96528
10	6288868	14.25710	305	0.00000	0.00070	0.99930	0.00000	0.03548	0.96452
10	6319572	14.27959	310	0.00000	0.00070	0.99930	0.00000	0.03548	0.96452
10	6520236	14.76315	315	0.00000	0.00205	0.99795	0.00000	0.03462	0.96538
10	6683921	15.21655	320	0.00000	0.00364	0.99636	0.00001	0.03296	0.96701
10	6744725	15.42339	325	0.00000	0.00422	0.99578	0.00002	0.03284	0.96716
10	6823993	15.49299	330	0.00000	0.00431	0.99569	0.00002	0.03281	0.96716
10	6887183	15.70721	335	0.00000	0.00697	0.99303	0.00015	0.03262	0.96723
10	6921233	15.83324	340	0.00000	0.01034	0.98966	0.00041	0.03247	0.96710
10	6973000	16.00730	345	0.00000	0.02435	0.97565	0.00091	0.03237	0.96669
10	7043447	16.26323	350	0.00000	0.11717	0.88283	0.00187	0.03228	0.96584
10	7085449	16.30070	355	0.00000	0.11910	0.88090	0.00189	0.03231	0.96580
10	7188562	16.68948	360	0.00000	0.32125	0.67875	0.00297	0.03327	0.96375
10	7252311	16.77522	365	0.00000	0.32853	0.67147	0.00300	0.03334	0.96364
10	7336778	16.88304	370	0.00000	0.34400	0.65600	0.00305	0.03356	0.96340
10	7505754	17.30324	375	0.00002	0.71283	0.28717	0.00321	0.03698	0.95980
10	7588424	17.76355	380	0.00001	0.93824	0.06176	0.00321	0.04485	0.95191
10	7639240	18.09292	385	0.00000	0.98145	0.01855	0.00308	0.05420	0.94272
