#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_22:::hap1:::Africa	Mozabite_22:::hap1:::Europe	Mozabite_22:::hap1:::Middle_East	Mozabite_22:::hap2:::Africa	Mozabite_22:::hap2:::Europe	Mozabite_22:::hap2:::Middle_East
7	59671	0.04339	0	0.99999	0.00000	0.00000	0.00003	0.00059	0.99937
7	88730	0.11478	5	1.00000	0.00000	0.00000	0.00003	0.00057	0.99940
7	126342	0.25060	10	1.00000	0.00000	0.00000	0.00002	0.00052	0.99946
7	296195	0.61568	15	1.00000	0.00000	0.00000	0.00000	0.00019	0.99981
7	369211	0.73252	20	1.00000	0.00000	0.00000	0.00000	0.00017	0.99983
7	540137	1.00604	25	1.00000	0.00000	0.00000	0.00000	0.00009	0.99991
7	668544	1.21152	30	1.00000	0.00000	0.00000	0.00000	0.00007	0.99993
7	792966	1.40124	35	1.00000	0.00000	0.00000	0.00000	0.00005	0.99995
7	1007043	1.78867	40	0.99995	0.00000	0.00005	0.00000	0.00001	0.99999
7	1072038	1.81575	45	0.99995	0.00000	0.00005	0.00000	0.00001	0.99999
7	1169971	1.84321	50	0.99995	0.00000	0.00005	0.00000	0.00001	0.99999
7	1293784	2.29544	55	0.99631	0.00000	0.00369	0.00000	0.00001	0.99999
7	1385827	2.61445	60	0.98545	0.00000	0.01453	0.00000	0.00001	0.99999
7	1543239	2.75847	65	0.98032	0.00001	0.01966	0.00000	0.00001	0.99999
7	1751857	3.23496	70	0.84364	0.00000	0.15636	0.00000	0.00000	1.00000
7	1791064	3.34372	75	0.83373	0.00000	0.16627	0.00000	0.00000	1.00000
7	1925377	3.42721	80	0.82977	0.00000	0.17023	0.00000	0.00000	1.00000
7	1978755	3.43659	85	0.82977	0.00000	0.17023	0.00000	0.00000	1.00000
7	2062168	3.44695	90	0.82977	0.00000	0.17023	0.00000	0.00000	1.00000
7	2105790	3.46713	95	0.82963	0.00000	0.17037	0.00000	0.00000	1.00000
7	2240470	3.52646	100	0.82908	0.00000	0.17092	0.00000	0.00000	1.00000
7	2322869	3.59256	105	0.82894	0.00000	0.17106	0.00000	0.00000	1.00000
7	2448790	3.80801	110	0.82894	0.00000	0.17106	0.00000	0.00000	1.00000
7	2547942	4.06681	115	0.82935	0.00000	0.17065	0.00000	0.00001	0.99999
7	2646425	4.31426	120	0.83018	0.00000	0.16982	0.00001	0.00003	0.99996
7	2714484	4.57276	125	0.83346	0.00000	0.16654	0.00007	0.00011	0.99983
7	2760584	4.59408	130	0.83360	0.00000	0.16640	0.00007	0.00011	0.99982
7	2794667	4.60094	135	0.83360	0.00000	0.16640	0.00007	0.00011	0.99982
7	2879249	4.63439	140	0.83373	0.00000	0.16627	0.00010	0.00037	0.99953
7	2995436	5.22696	145	0.94251	0.00002	0.05749	0.01003	0.28877	0.70110
7	3042351	5.44685	150	0.96200	0.00001	0.03796	0.01033	0.38676	0.60300
7	3109532	5.66547	155	0.98274	0.00001	0.01724	0.00721	0.81641	0.17639
7	3175979	5.79226	160	0.99332	0.00000	0.00668	0.00534	0.93215	0.06250
7	3213601	5.90738	165	0.99649	0.00000	0.00351	0.00308	0.97592	0.02100
7	3258621	6.06172	170	0.99955	0.00000	0.00045	0.00029	0.99832	0.00140
7	3290963	6.15000	175	1.00000	0.00000	0.00000	0.00000	0.99996	0.00004
7	3346069	6.16014	180	1.00000	0.00000	0.00000	0.00000	0.99996	0.00004
7	3433779	6.17978	185	1.00000	0.00000	0.00000	0.00000	0.99996	0.00004
