#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_18:::hap1:::Africa	Mozabite_18:::hap1:::Europe	Mozabite_18:::hap1:::Middle_East	Mozabite_18:::hap2:::Africa	Mozabite_18:::hap2:::Europe	Mozabite_18:::hap2:::Middle_East
1	769917	1.88549	0	0.99426	0.00074	0.00499	0.00006	0.19012	0.80973
1	912278	2.27456	5	0.99728	0.00007	0.00265	0.00002	0.18952	0.81048
1	983237	2.48740	10	0.99817	0.00001	0.00182	0.00002	0.18937	0.81063
1	1092924	2.65481	15	0.99880	0.00000	0.00119	0.00003	0.18922	0.81078
1	1208071	2.91830	20	0.99983	0.00000	0.00017	0.00072	0.18832	0.81108
1	1404347	3.04995	25	0.99998	0.00000	0.00002	0.00208	0.18743	0.81048
1	1486199	3.19040	30	1.00000	0.00000	0.00000	0.01011	0.18389	0.80594
1	1586962	3.25518	35	1.00000	0.00000	0.00000	0.01484	0.18184	0.80333
1	1726649	3.50025	40	1.00000	0.00000	0.00000	0.20371	0.10558	0.69077
1	1938467	3.56642	45	1.00000	0.00000	0.00000	0.21552	0.10222	0.68215
1	2027822	4.15070	50	0.99999	0.00000	0.00001	0.80022	0.00687	0.19300
1	2118160	4.45172	55	0.99997	0.00000	0.00003	0.92442	0.00090	0.07470
1	2348378	4.73862	60	0.99977	0.00000	0.00023	0.99011	0.00004	0.00984
1	2420841	5.04738	65	0.99710	0.00000	0.00290	0.99975	0.00000	0.00025
1	2589088	5.22916	70	0.98607	0.00001	0.01392	0.99994	0.00000	0.00006
1	2951265	5.47485	75	0.84441	0.00026	0.15533	0.99999	0.00000	0.00001
1	3035204	5.73057	80	0.72894	0.00047	0.27048	1.00000	0.00000	0.00000
1	3226820	6.47642	85	0.07396	0.00100	0.92503	1.00000	0.00000	0.00000
1	3277680	6.74467	90	0.01358	0.00104	0.98537	1.00000	0.00000	0.00000
1	3310513	6.79400	95	0.01307	0.00105	0.98588	1.00000	0.00000	0.00000
1	3428652	7.33547	100	0.00212	0.00084	0.99704	0.99987	0.00000	0.00013
1	3521371	7.57923	105	0.00175	0.00077	0.99749	0.99975	0.00000	0.00025
1	3655191	8.12395	110	0.00072	0.00024	0.99904	0.99648	0.00000	0.00352
1	3732857	8.55327	115	0.00001	0.00002	0.99997	0.98620	0.00000	0.01380
1	3840345	8.77124	120	0.00000	0.00001	0.99999	0.96993	0.00001	0.03004
1	3890409	8.91612	125	0.00000	0.00001	0.99999	0.96260	0.00001	0.03740
1	3959177	9.40687	130	0.00000	0.00000	1.00000	0.76242	0.00005	0.23758
1	4061576	9.65700	135	0.00000	0.00000	1.00000	0.65776	0.00009	0.34224
1	4135349	9.89990	140	0.00000	0.00000	1.00000	0.59172	0.00018	0.40828
1	4360449	10.62542	145	0.00001	0.00000	0.99999	0.37273	0.00003	0.62704
1	4385411	10.63613	150	0.00001	0.00000	0.99999	0.37273	0.00003	0.62727
1	4565129	10.94900	155	0.00001	0.00000	0.99999	0.36365	0.00001	0.63635
1	4658920	11.16512	160	0.00001	0.00000	0.99999	0.36320	0.00001	0.63680
1	4710432	11.40740	165	0.00001	0.00000	0.99999	0.36297	0.00001	0.63703
1	4850862	11.70700	170	0.00001	0.00000	0.99999	0.36365	0.00002	0.63635
1	4915110	11.75785	175	0.00001	0.00000	0.99999	0.36365	0.00002	0.63635
1	5004407	12.20816	180	0.00000	0.00000	1.00000	0.38723	0.00033	0.61231
1	5124804	12.64662	185	0.00000	0.00000	1.00000	0.40357	0.00102	0.59526
1	5242255	12.76990	190	0.00000	0.00000	1.00000	0.40757	0.00107	0.59125
1	5328080	13.17134	195	0.00000	0.00001	0.99999	0.48194	0.00147	0.51660
1	5547928	13.76804	200	0.00000	0.00001	0.99999	0.63929	0.00160	0.35914
1	5649983	14.40060	205	0.00000	0.00002	0.99998	0.92723	0.00038	0.07237
1	5736252	14.63230	210	0.00000	0.00002	0.99998	0.95069	0.00026	0.04909
1	5833610	15.05266	215	0.00000	0.00002	0.99998	0.98974	0.00007	0.01019
1	5895933	15.33650	220	0.00000	0.00002	0.99998	0.99961	0.00000	0.00039
1	5951294	15.34662	225	0.00000	0.00002	0.99998	0.99961	0.00000	0.00039
1	6147738	15.70660	230	0.00000	0.00000	1.00000	0.99991	0.00000	0.00009
