#reference_panel_population:	Africa	Europe	Middle_East
chromosome	physical_position	genetic_position	genetic_marker_index	Mozabite_13:::hap1:::Africa	Mozabite_13:::hap1:::Europe	Mozabite_13:::hap1:::Middle_East	Mozabite_13:::hap2:::Africa	Mozabite_13:::hap2:::Europe	Mozabite_13:::hap2:::Middle_East
15	17009983	0.00000	0	0.11788	0.15342	0.72875	0.33481	0.36614	0.29931
15	19921882	0.01004	5	0.11788	0.15342	0.72875	0.33481	0.36614	0.29931
15	20679005	4.22499	10	0.11124	0.16278	0.72604	0.29421	0.34599	0.36026
15	22741668	16.53248	15	0.00055	0.39094	0.60859	0.00014	0.00430	0.99556
15	22822584	16.88318	20	0.00055	0.39094	0.60859	0.00014	0.00428	0.99558
15	22978431	17.55864	25	0.00051	0.39094	0.60859	0.00013	0.00415	0.99572
15	23459185	19.48506	30	0.00004	0.39001	0.60999	0.00001	0.00020	0.99979
15	23484754	19.51676	35	0.00004	0.39001	0.60999	0.00001	0.00020	0.99979
15	23572374	19.74037	40	0.00004	0.39001	0.60999	0.00001	0.00020	0.99980
15	23780015	20.85994	45	0.00001	0.38862	0.61138	0.00000	0.00001	0.99999
15	23937447	21.49980	50	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	23975671	21.67818	55	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24051130	21.73341	60	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24086559	21.76012	65	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24162102	21.77689	70	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24193513	21.79491	75	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24249729	21.81642	80	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24335356	21.83413	85	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24381602	21.85234	90	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24404565	21.85559	95	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24538386	21.86490	100	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24563601	21.86703	105	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24642922	21.90028	110	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24746191	21.98859	115	0.00000	0.38815	0.61185	0.00000	0.00000	1.00000
15	24890447	22.46686	120	0.00000	0.36977	0.63023	0.00000	0.00000	1.00000
